0,-0.927758,inf
0,-0.911732,-0.910695
0,-0.911384,-0.910205
0,-0.910891,-0.9106
0,-0.909176,-0.909163
0,-0.905777,-0.15203
1,-0.893206,-0.891917
0,-0.889454,-0.888217
0,-0.888681,-0.887279
0,-0.886506,-0.884924
0,-0.884384,-0.882938
0,-0.247463,0.327378
0,-0.235876,-0.171034
0,-0.229204,-0.169011
0,-0.200047,-0.155117
0,-0.173653,-0.137901
1,-0.152004,-0.151571
0,0.334328,0.334971
0,0.342206,0.362424
0,0.344678,0.344679
1,0.419654,0.577981
1,0.469675,0.471841
1,0.485328,0.496246
1,0.505313,0.531112
1,0.521803,0.555319
0,0.525577,0.527408
1,0.525871,0.574274
1,0.528333,0.528864
0,0.588268,0.589175
0,0.591803,0.591962
1,0.595926,0.597273
1,0.596701,0.596933
1,0.639125,0.639129
1,0.643083,0.644431
1,0.643244,0.646749
1,0.643508,0.643657
2,0.759043,inf
