0,-0.863874,inf
0,-0.863018,-0.856495
0,-0.862817,-0.856285
0,-0.85996,-0.0725795
0,-0.859674,-0.852891
0,-0.859128,-0.85245
0,-0.858933,-0.855586
0,-0.858924,-0.858913
0,-0.858634,-0.853961
0,-0.855667,-0.851447
0,-0.854907,-0.849853
0,-0.0200227,0.382185
0,-0.0180327,-0.0101868
0,-0.0169759,-0.00897167
0,-0.0166759,-0.00680901
0,-0.0154511,-0.0132664
0,-0.0114399,-0.00987941
0,-0.0111186,-0.00688768
0,-0.00838479,-0.00824499
0,-0.00703283,-0.0069561
1,-0.00635159,-0.0038601
0,-0.00627079,0.38955
1,-0.00621439,-0.00556155
1,-0.00432504,-0.0041278
0,-0.00365616,0.00290384
0,-0.00161261,0.00152975
0,0.00122119,0.00546822
0,0.00345369,0.00490616
0,0.00363573,0.00392563
0,0.00610571,0.00946681
1,0.017665,0.0195883
1,0.0274373,0.0288357
0,0.253855,0.257505
1,0.257666,0.259222
0,0.259744,0.261528
0,0.259851,0.259917
1,0.264156,0.265191
1,0.386026,0.386443
0,0.548812,0.551593
1,0.551928,0.552177
1,0.608708,0.60999
1,0.61035,0.610754
1,0.681582,0.68159
1,0.68494,0.685452
2,0.795566,inf
