0,-0.917885,inf
0,-0.916152,-0.915312
0,-0.916007,-0.914053
0,-0.914576,-0.11912
0,-0.913662,-0.912874
0,-0.913396,-0.911039
0,-0.912122,-0.910383
0,-0.911446,-0.911358
0,-0.911062,-0.90901
0,-0.910655,-0.909113
0,-0.907693,-0.906239
0,-0.123349,-0.119924
1,0.616485,1.17296
1,0.61803,0.880581
0,0.697593,0.697984
1,0.700057,0.700987
1,0.701248,0.701311
1,0.755202,0.755838
1,0.762058,0.764421
1,1.03771,1.06011
1,1.08034,1.112
1,1.08826,1.14505
1,1.09183,1.15144
1,1.09776,1.16755
1,1.11199,1.15953
1,1.12572,1.19172
1,1.12613,1.19397
2,1.20886,inf
