0,-0.926647,inf
0,-0.926442,-0.923887
0,-0.926178,-0.924232
0,-0.925021,-0.922475
0,-0.924353,-0.924232
0,-0.92392,-0.923732
0,-0.92288,-0.148098
0,-0.922693,-0.92104
0,-0.92255,-0.921342
0,-0.922474,-0.920827
0,-0.922373,-0.921549
0,-0.921511,-0.919215
0,-0.921328,-0.921307
0,-0.919665,-0.919564
0,-0.919393,-0.917475
0,-0.916391,-0.91636
0,-0.185534,0.339353
0,-0.176955,-0.113858
0,-0.168052,0.340768
0,-0.167598,-0.1107
0,-0.162587,-0.0985367
0,-0.155153,-0.106051
0,-0.149466,-0.0926226
0,-0.149331,-0.149056
0,-0.145983,-0.0938741
0,-0.109215,-0.0769926
0,-0.0743184,-0.054448
0,0.524391,0.531754
1,0.532,0.532654
1,0.590364,0.591499
1,0.590885,0.592363
1,0.591371,0.591384
0,0.601374,0.602004
1,0.646134,0.646961
1,0.652174,0.653252
1,0.653671,0.656741
2,0.769334,inf
