0,-0.851778,inf
0,-0.850781,-0.849856
0,-0.850727,-0.848097
0,-0.848075,-0.0536098
0,-0.847821,-0.847649
0,-0.847161,-0.845643
0,-0.846395,-0.843381
0,-0.84512,-0.842758
0,-0.841479,-0.839596
0,-0.840767,-0.839134
0,-0.83607,-0.835953
0,-0.168849,0.422595
0,-0.160127,-0.0958882
0,-0.153575,-0.0930166
0,-0.126638,-0.0817933
0,-0.102957,-0.0651221
0,-0.0856336,0.478052
0,-0.0714957,-0.0151668
0,-0.0588891,-0.053686
0,-0.0565318,-0.00469007
0,-0.0458049,-0.000562051
0,-0.00672817,0.0212759
1,0.484376,0.485827
1,0.485084,0.48546
0,0.584937,0.591384
0,0.646608,0.651362
1,0.694382,0.694446
1,0.711016,0.712553
1,0.769656,0.7703
1,0.773127,0.774701
2,0.83976,inf
