0,-0.934255,inf
0,-0.933997,-0.917805
0,-0.928803,-0.916519
0,-0.927935,-0.915535
0,-0.9244,-0.067329
0,-0.922516,-0.914376
0,-0.920902,-0.913949
0,-0.919758,-0.912516
0,-0.919279,-0.9125
0,-0.913195,-0.90894
0,-0.0722558,-0.0689075
0,0.0706179,0.463122
0,0.0797811,0.0818457
0,0.0801746,0.0894517
0,0.0876422,0.0960977
0,0.0908589,0.103254
0,0.0911069,0.475215
0,0.0933327,0.102535
0,0.0941766,0.0992682
0,0.095541,0.0956357
0,0.095596,0.1033
0,0.0973011,0.105369
0,0.0981116,0.0981247
0,0.0987773,0.0989225
0,0.0993912,0.102627
0,0.102321,0.107709
1,0.106711,0.106926
0,0.106803,0.108096
1,0.10823,0.10852
1,0.116907,0.116943
1,0.12522,0.125917
1,0.479907,0.481069
1,0.647881,0.649405
1,0.647994,0.647995
0,0.683785,0.684579
1,0.689357,0.689699
1,0.689462,0.689725
1,0.74828,0.748587
1,0.756176,0.756639
2,0.868308,inf
