0,-0.921413,inf
0,-0.919791,-0.918757
0,-0.919691,-0.919445
0,-0.918842,-0.9171
0,-0.916106,-0.91388
0,-0.915577,-0.0985465
0,-0.915293,-0.914841
0,-0.915167,-0.914437
0,-0.914551,-0.913064
0,-0.914301,-0.912324
0,-0.91393,-0.913608
0,-0.913818,-0.911817
0,-0.912782,-0.911335
0,-0.911277,-0.909939
0,-0.909359,-0.909215
0,-0.186878,0.436745
0,-0.183985,-0.113338
0,-0.163608,-0.106226
0,-0.163519,0.447214
0,-0.163128,-0.106313
0,-0.155142,-0.0864852
0,-0.141778,-0.0805038
0,-0.135408,-0.0805109
0,-0.104776,-0.100031
0,-0.100115,-0.0615989
0,-0.0717265,-0.0399097
1,0.441249,0.447092
1,0.452525,0.453983
0,0.614659,0.617129
1,0.617654,0.618052
1,0.69239,0.693194
0,0.709007,0.710366
1,0.755758,0.756788
1,0.76303,0.764655
2,0.882703,inf
