0,-0.920078,inf
0,-0.914991,-0.914944
0,-0.909263,-0.907646
0,-0.908973,-0.907676
0,-0.906914,-0.906581
0,-0.903441,-0.190938
0,-0.898778,-0.898585
0,-0.893936,-0.892915
0,-0.893264,-0.891807
0,-0.89083,-0.889753
0,-0.888222,-0.887674
1,-0.887392,-0.886301
1,-0.869642,-0.869274
0,-0.211171,0.268755
0,-0.2076,-0.157288
0,-0.190095,-0.148555
0,-0.160007,-0.132642
0,-0.156292,-0.128152
0,0.222753,0.224773
0,0.239338,0.288072
0,0.245402,0.272723
0,0.261737,0.29035
0,0.262516,0.28807
0,0.264464,0.264742
1,0.289518,0.290519
0,0.301278,0.314687
1,0.347154,0.387024
1,0.349044,0.349497
1,0.357785,0.359773
1,0.358993,0.359138
1,0.43801,0.441092
1,0.459313,0.459353
0,0.525975,0.527064
0,0.53804,0.538776
1,0.538816,0.539126
1,0.541418,0.541805
1,0.571685,0.573368
1,0.582554,0.582803
2,0.691692,inf
