0,-0.921239,inf
0,-0.92002,-0.918831
0,-0.919169,-0.91736
0,-0.918513,-0.0905957
0,-0.916933,-0.916754
0,-0.916478,-0.914214
0,-0.916408,-0.914848
0,-0.916221,-0.9144
0,-0.916086,-0.915459
0,-0.915906,-0.915291
0,-0.914946,-0.91357
0,-0.913994,-0.911984
0,-0.913279,-0.911786
0,-0.911931,-0.911821
0,-0.0958382,-0.0915926
1,-0.0752337,-0.0739689
0,0.419267,0.481749
0,0.425054,0.495803
0,0.428781,0.439454
0,0.428921,0.429028
0,0.431468,0.436992
0,0.435942,0.438132
0,0.445318,0.447817
0,0.454392,0.45459
1,0.48793,0.493206
1,0.489624,0.492079
1,0.492944,0.493009
1,0.496857,0.565362
1,0.496864,0.579525
1,0.512977,0.526302
1,0.513355,0.520428
1,0.524826,0.529913
1,0.530169,0.551527
1,0.534724,0.536655
1,0.535256,0.535504
1,0.612119,0.612172
1,0.620152,0.62021
1,0.623691,0.624281
0,0.631593,0.635847
1,0.636319,0.636526
1,0.707978,0.708101
0,0.725334,0.726179
1,0.771251,0.772539
1,0.778411,0.779894
2,0.897293,inf
