0,-0.921438,inf
0,-0.9207,-0.917808
0,-0.92066,-0.920547
0,-0.920152,-0.918337
0,-0.919468,-0.917909
0,-0.918136,-0.176738
0,-0.918006,-0.915501
0,-0.917995,-0.916259
0,-0.917178,-0.916136
0,-0.916929,-0.916145
0,-0.916692,-0.91615
0,-0.916603,-0.916408
0,-0.915567,-0.913545
0,-0.177508,-0.177272
1,0.465986,0.99864
1,0.481349,0.741273
0,0.492297,0.499319
1,0.551617,0.553063
1,0.552654,0.552846
0,0.566707,0.567125
0,0.599005,0.599247
1,0.601165,0.601219
1,0.605243,0.606438
1,0.622039,0.623723
1,0.88998,0.917433
1,0.906991,0.930562
1,0.924167,0.968868
1,0.928653,0.98368
1,0.931228,0.989912
1,0.951124,0.997995
1,0.956686,1.0072
1,0.960163,1.02067
2,1.02384,inf
