0,-0.922643,inf
0,-0.921867,-0.919839
0,-0.921697,-0.919945
0,-0.920172,-0.917779
0,-0.919968,-0.919964
0,-0.918638,-0.916882
0,-0.917228,-0.177677
0,-0.916935,-0.914739
0,-0.916387,-0.914933
0,-0.915767,-0.914489
0,-0.915461,-0.913541
0,-0.91459,-0.914311
1,-0.174738,-0.17463
0,0.274144,0.343315
0,0.283947,0.323515
0,0.283949,0.284393
1,0.323758,0.323825
1,0.349516,0.695312
1,0.354814,0.691802
1,0.461849,0.464771
0,0.492184,0.496484
1,0.496885,0.497213
1,0.553411,0.554411
1,0.554476,0.55465
0,0.58463,0.584784
1,0.586314,0.611203
1,0.586588,0.606021
1,0.598147,0.598518
1,0.600294,0.600324
1,0.605767,0.607072
1,0.617233,0.660002
1,0.620959,0.622542
1,0.62189,0.678232
1,0.623361,0.6806
1,0.624756,0.67674
1,0.628692,0.675631
1,0.63281,0.693053
2,0.740643,inf
