0,-0.917719,inf
0,-0.916497,-0.916165
0,-0.916154,-0.915311
0,-0.915698,-0.913998
0,-0.913781,-0.11223
0,-0.913566,-0.913097
0,-0.913246,-0.911029
0,-0.913127,-0.91154
0,-0.912927,-0.912585
0,-0.912279,-0.91191
0,-0.912116,-0.910163
0,-0.910674,-0.909323
0,-0.909356,-0.908778
0,-0.908901,-0.9076
0,-0.907737,-0.907479
0,-0.120754,0.503018
0,-0.115272,-0.112991
0,-0.111663,0.505189
0,-0.108272,-0.0410845
0,-0.106639,-0.0403949
0,-0.104425,-0.0331977
0,-0.0945188,-0.0307167
0,-0.0794948,-0.0296995
0,-0.0640337,-0.018938
0,-0.0411146,-0.000281085
0,-0.0366105,-0.000110549
1,0.509379,0.510757
1,0.509908,0.513784
1,0.511305,0.512133
1,0.657538,0.658216
1,0.659794,0.668104
1,0.659844,0.659995
1,0.660159,0.672186
1,0.66049,0.660528
0,0.679988,0.680385
0,0.691268,0.691276
1,0.691445,0.692474
1,0.741587,0.742039
1,0.744724,0.747006
1,0.750621,0.750791
2,0.864455,inf
