0,-0.914823,inf
0,-0.914563,-0.910545
0,-0.914128,-0.910457
0,-0.91286,-0.909033
0,-0.912727,-0.912548
0,-0.910552,-0.174155
0,-0.910508,-0.907477
0,-0.910179,-0.907897
0,-0.909285,-0.905946
0,-0.909137,-0.906954
0,-0.905942,-0.903509
1,-0.172595,-0.170756
1,0.491216,1.00643
1,0.493393,0.720468
1,0.503852,0.503897
0,0.568657,0.568669
1,0.568696,0.569684
1,0.569029,0.57026
1,0.569885,0.569972
1,0.605716,0.60585
1,0.60718,0.608608
1,0.611007,0.612706
1,0.884237,0.904106
1,0.896897,0.921258
1,0.920727,0.967834
1,0.925577,0.967842
1,0.930629,0.997821
1,0.93246,0.999772
1,0.936484,0.994869
1,0.936924,0.994004
2,1.0102,inf
