0,-0.851264,inf
0,-0.850707,-0.850691
0,-0.850449,-0.845505
0,-0.850198,-0.846602
0,-0.846218,-0.841959
0,-0.845695,-0.0336781
0,-0.845089,-0.842548
0,-0.844995,-0.842773
0,-0.844103,-0.840611
0,-0.840382,-0.837806
0,-0.838636,-0.836492
0,-0.0403783,-0.0352297
0,0.104136,0.508127
0,0.104287,0.104309
0,0.105387,0.140234
0,0.110743,0.138256
0,0.120751,0.146799
0,0.13338,0.484776
0,0.133429,0.133576
0,0.137796,0.137925
0,0.141476,0.157699
0,0.145785,0.158999
0,0.145863,0.157628
0,0.150363,0.157167
0,0.153494,0.1535
0,0.153527,0.157488
0,0.154557,0.157029
0,0.154693,0.15561
0,0.155353,0.155354
0,0.156385,0.156926
0,0.156398,0.156522
1,0.162281,0.16349
1,0.491624,0.497012
1,0.512391,0.515246
0,0.543882,0.573989
1,0.575423,0.575982
1,0.642064,0.642948
1,0.64239,0.643627
1,0.737434,0.738153
1,0.741735,0.747776
1,0.745422,0.747679
2,0.845739,inf
