0,-0.917852,inf
0,-0.916489,-0.914291
0,-0.916303,-0.913912
0,-0.915824,-0.913477
0,-0.915654,-0.915541
0,-0.915289,-0.913957
0,-0.914477,-0.912692
0,-0.498587,-0.122657
0,-0.487938,-0.466533
0,-0.47933,-0.46135
0,-0.462134,-0.450165
0,-0.442537,-0.433361
1,-0.255317,-0.251792
0,-0.24558,-0.243844
1,-0.212105,-0.18464
0,-0.127256,-0.127016
1,-0.120135,-0.120103
1,-0.119878,-0.116741
0,0.193973,0.194373
1,0.49609,0.993429
1,0.505349,0.780437
0,0.529267,0.540275
1,0.59055,0.591926
1,0.591352,0.592145
0,0.61139,0.611533
1,0.640293,0.640631
1,0.661335,0.662282
1,0.665288,0.667829
1,0.901352,0.907879
1,0.906762,0.917475
1,0.907208,0.907246
1,0.948809,0.987963
1,0.949801,0.979931
1,0.952139,0.982307
1,0.952776,0.99126
1,0.956077,0.992414
1,0.956939,1.00455
2,1.00803,inf
