0,-0.855712,inf
0,-0.854167,-0.850635
0,-0.853948,-0.853901
0,-0.853948,-0.851496
0,-0.852123,-0.850457
0,-0.850436,-0.0266719
0,-0.850248,-0.848326
0,-0.849493,-0.847834
0,-0.848709,-0.847938
0,-0.848017,-0.845425
0,-0.843521,-0.841753
0,-0.0281152,-0.0269023
0,-0.0271029,-0.0268942
1,-0.0167542,-0.0166138
1,0.690774,1.23617
1,0.69788,0.961308
0,0.773719,0.773878
0,0.779383,0.780114
1,0.779905,0.780087
1,0.781036,0.781487
1,0.833798,0.834879
1,0.851487,0.854267
1,1.09904,1.11538
1,1.10596,1.12533
1,1.15203,1.20752
1,1.1543,1.21538
1,1.15835,1.21312
1,1.15992,1.23072
1,1.16158,1.22364
1,1.16649,1.23746
2,1.24317,inf
