0,-1.1599,inf
0,-1.15792,-1.15629
0,-1.15716,-1.15693
0,-1.15612,-0.345619
0,-1.15256,-1.15163
0,-1.15236,-1.1516
0,-1.15206,-1.15163
0,-1.14805,-1.14784
0,-1.14755,-1.14581
0,-1.1471,-1.14337
0,-1.14708,-1.14467
0,-1.14489,-1.14145
0,-1.13998,-1.13772
1,-1.1335,-1.13339
0,-0.489022,0.163689
0,-0.474859,-0.409566
0,-0.474155,-0.4079
0,-0.452833,-0.398808
0,-0.402391,-0.365988
0,-0.349933,-0.347989
1,-0.342982,-0.342135
0,0.132471,0.205184
1,0.16434,0.174859
0,0.193779,0.201463
0,0.196502,0.19986
0,0.21457,0.216581
0,0.214979,0.215044
0,0.216205,0.216402
1,0.217963,0.321953
1,0.231265,0.231479
1,0.257219,0.261127
1,0.259571,0.25999
1,0.279246,0.29334
1,0.328175,0.332246
0,0.342808,0.345425
1,0.416875,0.417094
1,0.417704,0.417811
0,0.427966,0.428685
1,0.476653,0.476739
1,0.476897,0.478482
1,0.489038,0.489701
2,0.601368,inf
