0,-0.855338,inf
0,-0.854721,-0.851691
0,-0.854244,-0.851775
0,-0.852869,-0.849609
0,-0.850234,-0.0264305
0,-0.849105,-0.847303
0,-0.848974,-0.847007
0,-0.848601,-0.847372
0,-0.847943,-0.845222
0,-0.843611,-0.84173
0,-0.0282912,-0.0265056
0,-0.0271647,-0.0267642
1,-0.0193699,-0.0187993
0,0.00960553,0.560553
0,0.0204253,0.0918742
0,0.0271582,0.0934473
0,0.0292702,0.582417
0,0.0411034,0.111625
0,0.0428716,0.112642
0,0.0533851,0.105053
0,0.0776101,0.126761
0,0.118049,0.142095
0,0.123891,0.155723
1,0.569389,0.572735
0,0.765233,0.76531
1,0.771369,0.771719
1,0.772044,0.772161
0,0.774313,0.774583
0,0.777208,0.77792
1,0.829462,0.830478
1,0.836313,0.837277
1,0.842317,0.84551
2,0.95307,inf
