0,-1.15866,inf
0,-1.15857,-1.15572
0,-1.15682,-1.1567
0,-1.15643,-1.15358
0,-1.15323,-1.15032
0,-1.15184,-1.15095
0,-1.15145,-1.15143
0,-1.14566,-1.14545
0,-0.795443,-0.330693
0,-0.786925,-0.762988
0,-0.776976,-0.758186
0,-0.760423,-0.746965
0,-0.739226,-0.72762
1,-0.549176,-0.546515
1,-0.420004,-0.417443
1,0.351056,0.861793
1,0.354008,0.625301
0,0.364842,0.374318
1,0.437847,0.438512
1,0.437965,0.438464
0,0.452762,0.453997
0,0.458999,0.45928
1,0.508037,0.508771
1,0.509206,0.510687
1,0.515265,0.515619
1,0.756434,0.769758
1,0.772237,0.784527
1,0.799573,0.841389
1,0.802812,0.845665
1,0.806162,0.858037
1,0.815074,0.855316
1,0.817735,0.861639
1,0.821986,0.874846
2,0.880068,inf
