0,-0.85163,inf
0,-0.851258,-0.848149
0,-0.851187,-0.0268558
0,-0.85058,-0.848424
0,-0.850372,-0.848751
0,-0.850187,-0.849196
0,-0.849092,-0.846434
0,-0.849071,-0.845815
0,-0.84498,-0.843109
0,-0.844829,-0.842883
0,-0.836936,-0.836925
0,-0.028308,-0.0272261
1,-0.0220376,-0.0200802
0,0.000644866,0.520391
0,0.00581386,0.0763697
0,0.0176468,0.080074
0,0.020606,0.527008
0,0.0255319,0.0875546
0,0.0341766,0.0847767
0,0.0371996,0.0920838
0,0.0462269,0.0918133
0,0.107696,0.128144
0,0.114434,0.132961
1,0.539919,0.542099
0,0.747076,0.748003
1,0.753636,0.754017
1,0.754006,0.754371
0,0.76874,0.769959
1,0.826364,0.827892
1,0.834403,0.835506
1,0.834417,0.837298
2,0.945073,inf
