0,-0.919382,inf
0,-0.918688,-0.915983
0,-0.918148,-0.915865
0,-0.917155,-0.915831
0,-0.917005,-0.915515
0,-0.916639,-0.915638
0,-0.562025,-0.122443
0,-0.550116,-0.528076
0,-0.536768,-0.519235
0,-0.516942,-0.504453
0,-0.495402,-0.483884
1,-0.310363,-0.308339
1,-0.223463,-0.202907
0,-0.129394,-0.128404
1,-0.121956,-0.12195
1,-0.121585,-0.121152
1,0.590122,1.06753
1,0.593745,0.872315
0,0.684435,0.684942
0,0.697157,0.697691
1,0.700817,0.701302
1,0.701399,0.701656
1,0.75026,0.752191
1,0.752039,0.75221
1,0.760307,0.760889
0,0.945314,0.947353
0,0.95733,0.957991
1,0.979931,0.984251
1,0.994378,1.00365
1,1.02445,1.04776
1,1.02695,1.04688
1,1.02854,1.05084
1,1.03352,1.06461
1,1.03475,1.05895
1,1.03696,1.06809
2,1.07473,inf
