0,-0.921214,inf
0,-0.920535,-0.917729
0,-0.920361,-0.918481
0,-0.918773,-0.916123
0,-0.916327,-0.914558
0,-0.916108,-0.142768
0,-0.915714,-0.913389
0,-0.915429,-0.913897
0,-0.915387,-0.914914
0,-0.91535,-0.913865
0,-0.915098,-0.913825
0,-0.913464,-0.911629
0,-0.911646,-0.911636
0,-0.144115,-0.143892
0,-0.14343,-0.143189
1,0.494275,1.12658
1,0.49677,0.774726
0,0.533806,0.540641
1,0.54079,0.541439
1,0.601771,0.603001
1,0.601997,0.602927
0,0.604302,0.604613
1,0.655191,0.657809
1,0.656635,0.657038
1,0.659966,0.66262
1,1.00983,1.03625
1,1.01531,1.04666
1,1.04203,1.08836
1,1.04561,1.09585
1,1.05144,1.11037
1,1.05302,1.11523
1,1.05527,1.11964
1,1.05651,1.12196
2,1.133,inf
