0,-0.921593,inf
0,-0.917763,-0.91766
0,-0.908775,-0.907808
0,-0.908385,-0.90767
0,-0.905929,-0.194996
0,-0.891812,-0.890619
0,-0.890929,-0.889639
1,-0.890723,-0.8887
0,-0.889025,-0.887948
0,-0.88727,-0.886379
1,-0.870649,-0.870279
0,-0.247656,0.298785
0,-0.246522,-0.181863
0,-0.228809,-0.175306
0,-0.199579,-0.157732
0,-0.189912,-0.155652
0,-0.0140167,0.307308
0,0.00170211,0.0260163
0,0.0209098,0.0405765
0,0.05494,0.0635014
0,0.0570456,0.0571067
1,0.106582,0.133812
1,0.298908,0.299802
0,0.484709,0.486963
1,0.487748,0.487878
0,0.546224,0.546736
1,0.54806,0.549719
1,0.549074,0.549312
1,0.549207,0.549814
0,0.552916,0.552998
1,0.5882,0.588499
1,0.589963,0.591524
1,0.597757,0.597786
1,0.606152,0.608567
2,0.724427,inf
