0,-1.15859,inf
0,-1.15729,-1.15396
0,-1.15721,-1.15711
0,-1.15706,-1.15401
0,-1.15541,-1.15272
0,-1.15455,-1.15258
0,-1.15341,-1.15291
0,-0.771714,-0.317435
0,-0.769351,-0.742552
0,-0.766265,-0.74377
0,-0.75521,-0.737514
0,-0.736348,-0.72418
0,-0.597952,-0.58376
0,-0.593391,-0.591807
1,-0.517713,-0.517143
1,-0.511083,-0.482462
0,-0.476041,0.18958
0,-0.466571,-0.399788
0,-0.464951,-0.39889
0,-0.437493,-0.389251
0,-0.418996,0.206398
0,-0.410769,-0.34099
0,-0.404703,-0.364714
0,-0.401752,-0.337765
0,-0.382481,-0.33123
0,-0.3248,-0.295557
1,0.193789,0.202462
1,0.210257,0.212918
0,0.367121,0.373308
1,0.4408,0.441425
1,0.441029,0.441663
0,0.459185,0.459711
0,0.459247,0.45993
1,0.507093,0.508363
1,0.517074,0.519228
2,0.629912,inf
