0,-0.851152,inf
0,-0.8509,-0.848294
0,-0.8505,-0.850495
0,-0.84988,-0.848556
0,-0.849461,-0.848627
0,-0.849257,-0.848459
0,-0.849123,-0.847242
0,-0.848906,-0.848806
0,-0.555875,-0.0870888
0,-0.551558,-0.527656
0,-0.544886,-0.524566
0,-0.528103,-0.515633
0,-0.511858,-0.50085
1,-0.321729,-0.319284
0,-0.257767,-0.255065
1,-0.210767,-0.1953
0,-0.0881854,-0.0880979
1,-0.0862613,-0.0855344
0,0.564235,0.565878
0,0.564837,0.564984
1,0.570935,1.00356
1,0.582938,0.807134
1,0.629577,0.631587
0,0.64549,0.645657
1,0.691132,0.691949
1,0.694398,0.695971
1,0.951767,0.964391
1,0.956972,0.963974
1,0.96735,0.979861
1,0.97663,0.994899
1,0.97927,1.0053
1,0.980341,0.989173
0,0.983458,0.983645
1,0.986393,1.00097
0,0.987328,0.987374
1,0.987468,1.00176
1,0.987518,0.987621
0,0.990444,0.990521
1,0.996413,0.996839
2,1.00622,inf
